"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"589",1298141,"Hs766T","pancreas","pancreas",1.08239429,1
"590",1298146,"huH-1","digestive_system","liver",0.43245,1
"591",1298151,"JHH-1","digestive_system","liver",0.94415329,1
"592",1298156,"JHU-029","aero_dig_tract","head and neck",-0.03085244,1
"593",1298157,"JIMT-1","breast","breast",1.07598135,1
"594",1298160,"K2","skin","melanoma",1.73138192,1
"595",1298168,"KMRC-1","kidney","kidney",1.03889279,1
"596",1298169,"KMRC-20","kidney","kidney",-3.111593,0
"597",1298215,"KON","aero_dig_tract","head and neck",-3.36199121,0
"598",1298216,"KP-1N","pancreas","pancreas",-1.73080782,1
"599",1298218,"KP-2","pancreas","pancreas",0.09455883,1
"600",1298219,"KP-3","pancreas","pancreas",-0.80627897,1
"601",1298222,"KYSE-50","aero_dig_tract","oesophagus",-0.70407169,1
"602",1298223,"LC-1-sq","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",0.00757501,1
"603",1298226,"LOU-NH91","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",1.29252465,1
"604",1298347,"NCI-H1435","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.46994596,1
"605",1298348,"NCI-H1568","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.36034563,1
"606",1298349,"NCI-H1688","lung_SCLC","lung_small_cell_carcinoma",1.2017706,1
"607",1298350,"NCI-H1781","lung_NSCLC","lung_NSCLC_adenocarcinoma",1.12592521,1
"608",1298351,"NCI-H2110","lung_NSCLC","lung_NSCLC_not specified",-1.22381768,1
"609",1298352,"NCI-H2135","lung_NSCLC","lung_NSCLC_not specified",1.16795983,1
"610",1298353,"NCI-H2172","lung_NSCLC","lung_NSCLC_not specified",1.96255926,1
"611",1298356,"NCI-H2444","lung_NSCLC","lung_NSCLC_not specified",1.65618955,1
"612",1298357,"NUGC-4","digestive_system","stomach",-0.97959317,1
"613",1298358,"OCUM-1","digestive_system","stomach",1.41698145,1
"614",1298359,"OE21","aero_dig_tract","oesophagus",-0.87272935,1
"615",1298365,"OVTOKO","urogenital_system","ovary",-1.67871507,1
"616",1298475,"PANC-02-03","pancreas","pancreas",0.50297503,1
"617",1298476,"PANC-04-03","pancreas","pancreas",0.62251469,1
"618",1298526,"PA-TU-8902","pancreas","pancreas",0.90907552,1
"619",1298529,"PCI-30","aero_dig_tract","head and neck",1.43814401,1
"620",1298531,"PCI-4B","aero_dig_tract","head and neck",-2.48025994,0
"621",1298533,"PL4","pancreas","pancreas",-0.39653111,1
"622",1298534,"QGP-1","pancreas","pancreas",1.66987142,1
"623",1298537,"RERF-LC-KJ","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.39257267,1
"624",1298538,"RERF-LC-Sq1","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",0.3273435,1
"625",1298539,"RKN","urogenital_system","ovary",1.11182574,1
"626",1299050,"SAT","aero_dig_tract","head and neck",-0.23705556,1
"627",1299052,"SCC90","aero_dig_tract","head and neck",2.01386336,1
"628",1299059,"SKN-3","aero_dig_tract","head and neck",-0.45210904,1
"629",1299061,"STS-0421","soft_tissue","soft_tissue_other",-0.2343997,1
"630",1299062,"SW1271","lung_SCLC","lung_small_cell_carcinoma",0.61047117,1
"631",1299064,"T-T","aero_dig_tract","oesophagus",-0.71733677,1
"632",1299070,"TOV-112D","urogenital_system","ovary",-1.15041612,1
"633",1299075,"VCaP","urogenital_system","prostate",0.61303825,1
"634",1299078,"WM1552C","skin","melanoma",-1.64489042,1
"635",1299080,"WM35","skin","melanoma",-3.12514566,0
"636",1299081,"WM793B","skin","melanoma",0.92330892,1
"637",1303900,"HCC1500","breast","breast",-0.17385436,1
"638",1303912,"CHSA8926","bone","chondrosarcoma",1.95047924,1
"639",1322213,"COR-L321","lung","Lung_other",-0.67060022,1
"640",1322224,"HSC-39","digestive_system","stomach",-0.18831969,1
"641",1330941,"MDA-MB-330","breast","breast",0.95233954,1
"642",1330964,"NCI-H1341","lung_SCLC","lung_small_cell_carcinoma",-0.31656586,1
"643",1330972,"NCI-H1876","lung_SCLC","lung_small_cell_carcinoma",-1.92949285,1
"644",1330993,"PWR-1E","urogenital_system","prostate",0.6309646,1
"645",1479987,"DOV13","urogenital_system","ovary",0.95602027,1
"646",1479988,"Hey","urogenital_system","ovary",0.16341977,1
"647",1479995,"JHOS-2","urogenital_system","ovary",1.34642223,1
"648",1480358,"JHOS-3","urogenital_system","ovary",1.53728823,1
"649",1480359,"JHOS-4","urogenital_system","ovary",1.58881293,1
"650",1480360,"OV-7","urogenital_system","ovary",0.6253776,1
"651",1480361,"OV-17R","urogenital_system","ovary",1.91419045,1
"652",1480362,"OV-56","urogenital_system","ovary",-0.0620606,1
"653",1480364,"OVCA420","urogenital_system","ovary",1.75017952,1
"654",1480371,"OVK-18","urogenital_system","ovary",1.03163593,1
"655",1480372,"PEO1","urogenital_system","ovary",-1.21136403,1
"656",1480374,"UWB1.289","urogenital_system","ovary",1.05104618,1
"657",1503361,"FLO-1","aero_dig_tract","oesophagus",-0.84110175,1
"658",1503362,"OACp4C","aero_dig_tract","oesophagus",-0.90101185,1
"659",1503363,"OACM5-1","aero_dig_tract","oesophagus",0.54140721,1
"660",1503364,"SK-GT-2","digestive_system","stomach",-2.32390985,1
"661",1503365,"SK-GT-4","aero_dig_tract","oesophagus",1.02558049,1
"662",1503366,"ESO26","aero_dig_tract","oesophagus",-2.11712331,1
"663",1503367,"ESO51","aero_dig_tract","oesophagus",-1.01006374,1
"664",1503368,"KYAE-1","aero_dig_tract","oesophagus",-0.2323964,1
"665",1503369,"EMC-BAC-1","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.34737249,1
"666",1503370,"EMC-BAC-2","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.04709249,1
"667",1503371,"TE-4","aero_dig_tract","oesophagus",-0.76953929,1
"668",1509073,"NCC010","kidney","kidney",-0.75443655,1
"669",1509074,"NCC021","kidney","kidney",1.46276397,1
"670",1524414,"RCC-FG2","kidney","kidney",1.61674066,1
"671",1524415,"RCC-JF","kidney","kidney",1.17534366,1
"672",1524416,"RCC-JW","kidney","kidney",0.99459081,1
"673",1524417,"RCC-ER","kidney","kidney",1.39437147,1
"674",1524418,"RCC-AB","kidney","kidney",1.65770707,1
"675",1524419,"RCC-MF","kidney","kidney",1.21857456,1
"676",1660034,"SNU-407","large_intestine","large_intestine",-1.35941464,1
"677",1660035,"SNU-61","large_intestine","large_intestine",1.81251027,1
"678",1660036,"SNU-81","large_intestine","large_intestine",-1.14850536,1
"679",1674021,"SNU-C5","large_intestine","large_intestine",-3.34353286,0
