"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"136","GOS3","central_nervous_system",15.414,0,0
"137","GP2D","large_intestine",18.41,0,1
"138","GSS","stomach",15,0,0
"139","GSU","stomach",14.767,0,0
"140","H292","lung",14.802,0,0
"141","HARA","lung",14.665,0,0
"142","HCC1143","breast",13.78,1,0
"143","HCC1171","lung",14.529,1,0
"144","HCC1195","lung",14.415,1,0
"145","HCC1395","breast",15.384,0,0
"146","HCC1419","breast",16.866,0,1
"147","HCC1428","breast",15,0,0
"148","HCC1438","lung",17.587,0,1
"149","HCC15","lung",14.998,0,0
"150","HCC1500","breast",15.052,0,0
"151","HCC1588","lung",10.694,1,0
"152","HCC1806","breast",14.67,0,0
"153","HCC1833","lung",12.41,1,0
"154","HCC1937","breast",15.159,0,0
"155","HCC1954","breast",15.28,0,0
"156","HCC2108","lung",14.278,1,0
"157","HCC2279","lung",14.505,1,0
"158","HCC2935","lung",17.278,0,1
"159","HCC366","lung",14.893,0,0
"160","HCC4006","lung",15,0,0
"161","HCC44","lung",14.991,0,0
"162","HCC56","large_intestine",13.847,1,0
"163","HCC78","lung",13.114,1,0
"164","HCC827","lung",15.05,0,0
"165","HCC95","lung",15,0,0
"166","HCT116","large_intestine",13.443,1,0
"167","HCT15","large_intestine",14.623,0,0
"168","HCT8","large_intestine",17.021,0,1
"169","HDQP1","breast",14.713,0,0
"170","HEC108","endometrium",14.781,0,0
"171","HEC151","endometrium",14.726,0,0
"172","HEC1A","endometrium",15,0,0
"173","HEC1B","endometrium",15.512,0,0
"174","HEC251","endometrium",12.847,1,0
"175","HEC265","endometrium",11.346,1,0
"176","HEC50B","endometrium",13.874,1,0
"177","HEC59","endometrium",14.475,1,0
"178","HEC6","endometrium",14.211,1,0
"179","HEP3B217","liver",15.999,0,0
"180","HEPG2","liver",15.157,0,0
"181","HEYA8","ovary",14.912,0,0
"182","HGC27","stomach",14.247,1,0
"183","HLF","liver",16.485,0,1
"184","HMC18","breast",14.011,1,0
"185","HMCB","skin",15.511,0,0
"186","HOS","bone",15.23,0,0
"187","HPAC","pancreas",14.826,0,0
"188","HPAFII","pancreas",15.44,0,0
"189","HS294T","skin",14.669,0,0
"190","HS578T","breast",16.041,0,0
"191","HS683","central_nervous_system",15.09,0,0
"192","HS729","soft_tissue",15,0,0
"193","HS746T","stomach",15.361,0,0
"194","HS766T","pancreas",15.606,0,0
"195","HS822T","bone",16.289,0,1
"196","HS839T","skin",15.784,0,0
"197","HS852T","skin",14.827,0,0
"198","HS895T","skin",15,0,0
"199","HS936T","skin",14.727,0,0
"200","HS940T","skin",15,0,0
"201","HS944T","skin",14.473,1,0
"202","HSC2","upper_aerodigestive_tract",15,0,0
"203","HSC3","upper_aerodigestive_tract",15.859,0,0
"204","HSC4","upper_aerodigestive_tract",14.724,0,0
"205","HT1080","soft_tissue",15,0,0
"206","HT115","large_intestine",17.203,0,1
"207","HT1197","urinary_tract",16.764,0,1
"208","HT1376","urinary_tract",15.397,0,0
"209","HT144","skin",15.316,0,0
"210","HT29","large_intestine",13.686,1,0
"211","HT55","large_intestine",14.835,0,0
"212","HUCCT1","biliary_tract",17.269,0,1
"213","HUG1N","stomach",16.951,0,1
"214","HUH1","liver",14.472,1,0
"215","HUH28","biliary_tract",16.262,0,1
"216","HUPT3","pancreas",15.244,0,0
"217","HUPT4","pancreas",14.86,0,0
"218","IALM","lung",18.598,0,1
"219","IGR1","skin",15.532,0,0
"220","IGR37","skin",13.25,1,0
"221","IGR39","skin",16.567,0,1
"222","IGROV1","ovary",14.3695,1,0
"224","IM95","stomach",14.081,1,0
"225","IMR32","autonomic_ganglia",15,0,0
"226","IPC298","skin",15.012,0,0
