"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"97","COLO829","skin",8.5535,0,0
"98","CORL105","lung",8.5884,0,0
"99","CORL47","lung",8.7112,0,0
"100","CORL51","lung",8.022,0,0
"101","CORL88","lung",7.4895,1,0
"102","CORL95","lung",6.2566,1,0
"103","COV362","ovary",9.1576,0,0
"104","COV434","ovary",6.7663,1,0
"105","COV644","ovary",11.663,0,1
"106","CW2","large_intestine",8.6974,0,0
"107","D283MED","central_nervous_system",5.6591,1,0
"108","DANG","pancreas",9.8469,0,0
"109","DAOY","central_nervous_system",6.8274,1,0
"110","DBTRG05MG","central_nervous_system",10.778,0,0
"111","DETROIT562","upper_aerodigestive_tract",9.1826,0,0
"112","DKMG","central_nervous_system",9.531,0,0
"113","DLD1","large_intestine",11.403,0,1
"114","DMS114","lung",8.9132,0,0
"115","DMS273","lung",8.1823,0,0
"116","DMS454","lung",8.1923,0,0
"117","DMS53","lung",4.8927,1,0
"118","DMS79","lung",6.483,1,0
"119","DU145","prostate",8.3875,0,0
"121","DU4475","breast",3.2074,1,0
"122","DV90","lung",4.6263,1,0
"123","EBC1","lung",6.8315,1,0
"124","ECC10","stomach",4.5422,1,0
"125","ECC12","stomach",8.0866,0,0
"126","ECGI10","oesophagus",7.2399,1,0
"127","EFE184","endometrium",11.155,0,0
"128","EFO21","ovary",9.1289,0,0
"129","EFO27","ovary",10.13,0,0
"130","EN","endometrium",14.387,0,1
"131","EPLC272H","lung",8.9446,0,0
"132","ES2","ovary",9.7097,0,0
"133","ESS1","endometrium",4.0422,1,0
"134","FADU","upper_aerodigestive_tract",4.9243,1,0
"135","FTC133","thyroid",6.786,1,0
"136","FTC238","thyroid",6.9784,1,0
"137","FU97","stomach",10.279,0,0
"138","FUOV1","ovary",11.054,0,0
"139","G292CLONEA141B1","bone",10.423,0,0
"140","G361","skin",8.7258,0,0
"141","G401","soft_tissue",7.2541,1,0
"142","G402","soft_tissue",6.7433,1,0
"143","GAMG","central_nervous_system",10.626,0,0
"144","GB1","central_nervous_system",7.5916,0,0
"145","GCT","soft_tissue",4.5645,1,0
"146","GI1","central_nervous_system",7.8596,0,0
"147","GMS10","central_nervous_system",9.8346,0,0
"148","GOS3","central_nervous_system",10.404,0,0
"149","GP2D","large_intestine",7.7948,0,0
"150","GSS","stomach",7.089,1,0
"151","GSU","stomach",13.232,0,1
"152","H292","lung",7.6686,0,0
"153","HARA","lung",7.0512,1,0
"154","HCC1143","breast",10.954,0,0
"155","HCC1171","lung",12.013,0,1
"156","HCC1195","lung",11.09,0,0
"157","HCC1395","breast",9.6383,0,0
"158","HCC1419","breast",11.069,0,0
"159","HCC1428","breast",10.88,0,0
"160","HCC1438","lung",6.6137,1,0
"161","HCC15","lung",8.1198,0,0
"162","HCC1500","breast",9.7763,0,0
"163","HCC1569","breast",9.0441,0,0
"164","HCC1588","lung",9.1556,0,0
"165","HCC1806","breast",8.6578,0,0
"166","HCC1833","lung",9.7673,0,0
"167","HCC1937","breast",11.43,0,1
"168","HCC1954","breast",10.046,0,0
"169","HCC202","breast",12.809,0,1
"170","HCC2108","lung",10.957,0,0
"171","HCC2218","breast",8.5227,0,0
"172","HCC2279","lung",12.818,0,1
"173","HCC2935","lung",11.02,0,0
"174","HCC366","lung",9.4234,0,0
"175","HCC38","breast",7.9294,0,0
"176","HCC4006","lung",10.873,0,0
"177","HCC44","lung",8.5875,0,0
"178","HCC56","large_intestine",10.138,0,0
"179","HCC78","lung",7.6621,0,0
"180","HCC827","lung",10.384,0,0
"181","HCC95","lung",11.52,0,1
"182","HCT116","large_intestine",12.634,0,1
"183","HCT15","large_intestine",10.115,0,0
"184","HCT8","large_intestine",12.806,0,1
"185","HDQP1","breast",11.757,0,1
"186","HEC108","endometrium",11.46,0,1
"187","HEC151","endometrium",9.0953,0,0
"188","HEC1A","endometrium",11.282,0,0
"189","HEC1B","endometrium",11.347,0,1
"190","HEC251","endometrium",11.758,0,1
"191","HEC265","endometrium",11.257,0,0
"192","HEC50B","endometrium",10.717,0,0
"193","HEC59","endometrium",11.412,0,1
"194","HEC6","endometrium",9.3775,0,0
"195","HEP3B217","liver",12.208,0,1
"196","HEPG2","liver",10.633,0,0
"197","HEYA8","ovary",8.526,0,0
"198","HGC27","stomach",8.0571,0,0
"199","HMC18","breast",10.092,0,0
"200","HMCB","skin",10.706,0,0
"201","HOS","bone",8.6919,0,0
"202","HPAC","pancreas",12.24,0,1
"203","HPAFII","pancreas",11.447,0,1
"204","HS294T","skin",8.8702,0,0
"205","HS578T","breast",11.806,0,1
"206","HS683","central_nervous_system",8.2911,0,0
"207","HS688AT","skin",12.754,0,1
"208","HS729","soft_tissue",7.4722,1,0
"209","HS746T","stomach",9.5637,0,0
"210","HS766T","pancreas",11.957,0,1
"211","HS822T","bone",13.851,0,1
"212","HS839T","skin",14.449,0,1
"213","HS852T","skin",9.7744,0,0
"214","HS888T","bone",8.9383,0,0
"215","HS895T","skin",10.24,0,0
"216","HS934T","skin",13.597,0,1
"217","HS936T","skin",12.575,0,1
"218","HS940T","skin",13.721,0,1
"219","HS944T","skin",7.6633,0,0
"220","HSC2","upper_aerodigestive_tract",6.1431,1,0
"221","HSC3","upper_aerodigestive_tract",8.3039,0,0
"222","HSC4","upper_aerodigestive_tract",6.788,1,0
"223","HT1080","soft_tissue",7.5663,0,0
"224","HT115","large_intestine",8.5594,0,0
"225","HT1197","urinary_tract",12.282,0,1
"226","HT1376","urinary_tract",14.227,0,1
"227","HT144","skin",9.8533,0,0
"228","HT29","large_intestine",12.51,0,1
"229","HT55","large_intestine",12.21,0,1
"230","HUCCT1","biliary_tract",9.4908,0,0
"231","HUG1N","stomach",8.0546,0,0
"232","HUH1","liver",8.7657,0,0
"233","HUH28","biliary_tract",10.989,0,0
