"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"536",1240189,"NCI-H211","lung_SCLC","lung_small_cell_carcinoma",-3.25955034,1
"537",1240190,"NCI-H3122","lung_NSCLC","lung_NSCLC_adenocarcinoma",-5.19668899,1
"538",1240191,"NCI-H647","lung_NSCLC","lung_NSCLC_not specified",-4.05492675,1
"539",1240192,"NCI-H841","lung_SCLC","lung_small_cell_carcinoma",-3.57716165,1
"540",1240193,"NCI-H847","lung_SCLC","lung_small_cell_carcinoma",-1.89345058,1
"541",1240196,"OSC-20","aero_dig_tract","head and neck",-5.02742701,1
"542",1240197,"OV-90","urogenital_system","ovary",-4.19372591,1
"543",1240198,"OVISE","urogenital_system","ovary",-3.15166618,1
"544",1240199,"OVKATE","urogenital_system","ovary",0.31925869,1
"545",1240200,"OVMIU","urogenital_system","ovary",-2.33594773,1
"546",1240201,"PA-TU-8988T","pancreas","pancreas",-3.93669723,1
"547",1240202,"PC-3 [JPC-3]","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.78188632,1
"548",1240204,"PCI-15A","aero_dig_tract","head and neck",0.35566962,1
"549",1240206,"PCI-6A","aero_dig_tract","head and neck",-5.81148922,1
"550",1240207,"PE/CA-PJ15","aero_dig_tract","head and neck",-5.42267024,1
"551",1240210,"RH-41","soft_tissue","rhabdomyosarcoma",-3.85671249,1
"552",1240212,"SISO","urogenital_system","cervix",-5.76543082,1
"553",1240215,"SKN","urogenital_system","uterus",-5.25604963,1
"554",1240216,"SNU-182","digestive_system","liver",-5.24266782,1
"555",1240218,"SU8686","pancreas","pancreas",-4.64750619,1
"556",1240219,"SUIT-2","pancreas","pancreas",-4.77862097,1
"557",1240222,"TOV-21G","urogenital_system","ovary",-6.19025204,1
"558",1240223,"TT2609-C02","thyroid","thyroid",-5.08595255,1
"559",1240226,"WM278","skin","melanoma",-5.30599157,1
"560",1247873,"H3255","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.26754301,1
"561",1287381,"201T","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.65352276,1
"562",1287706,"451Lu","skin","melanoma",-4.99582067,1
"563",1290722,"ASH-3","thyroid","thyroid",-4.60649162,1
"564",1290724,"BICR10","aero_dig_tract","head and neck",-4.82015067,1
"565",1290730,"CAL-29","urogenital_system","Bladder",-5.26028942,1
"566",1290765,"CAL-78","bone","chondrosarcoma",-2.98269645,1
"567",1290767,"CHSA0011","bone","chondrosarcoma",-1.40511283,1
"568",1290768,"CHSA0108","bone","chondrosarcoma",-4.05047827,1
"569",1290769,"CL-11","large_intestine","large_intestine",-1.36148268,1
"570",1290771,"CL-34","large_intestine","large_intestine",-3.37856258,1
"571",1290795,"CS1","bone","bone_other",-5.98328549,1
"572",1290797,"DAN-G","pancreas","pancreas",-1.85480087,1
"573",1290798,"EFM-192A","breast","breast",-1.58087082,1
"574",1290806,"FU97","digestive_system","stomach",-2.02502973,1
"575",1290807,"G-292 Clone A141B1","bone","osteosarcoma",-2.15948101,1
"576",1290808,"H2369","lung","mesothelioma",-4.69759966,1
"577",1290809,"H2373","lung","mesothelioma",-4.68754982,1
"578",1290810,"H2461","lung","mesothelioma",-1.48979236,1
"579",1290812,"H2722","lung","mesothelioma",-1.52810083,1
"580",1290813,"H2795","lung","mesothelioma",-6.86234817,0
"581",1290905,"HCC1428","breast","breast",-2.0751692,1
"582",1290906,"HCC202","breast","breast",0.54621675,1
