"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","res_sens"
"599",1240174,"MFE-319","urogenital_system","endometrium",-2.74396524,1
"600",1240178,"ML-1","thyroid","thyroid",-4.16277142,1
"601",1240179,"MS751","urogenital_system","cervix",-5.41434993,1
"602",1240181,"NB(TU)1-10","neuroblastoma","neuroblastoma",-1.34889647,1
"603",1240182,"NCI-H1836","lung_SCLC","lung_small_cell_carcinoma",-1.43176374,1
"604",1240183,"NCI-H1869","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-2.41307187,1
"605",1240184,"NCI-H1915","lung_NSCLC","lung_NSCLC_large cell",-3.90128167,1
"606",1240185,"NCI-H1944","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.28585662,1
"607",1240186,"NCI-H196","lung_SCLC","lung_small_cell_carcinoma",-1.81927918,1
"608",1240187,"NCI-H2023","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.78164685,1
"609",1240189,"NCI-H211","lung_SCLC","lung_small_cell_carcinoma",-3.99280019,1
"610",1240190,"NCI-H3122","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.17776517,1
"611",1240191,"NCI-H647","lung_NSCLC","lung_NSCLC_not specified",-5.26824446,1
"612",1240192,"NCI-H841","lung_SCLC","lung_small_cell_carcinoma",-3.5498849,1
"613",1240193,"NCI-H847","lung_SCLC","lung_small_cell_carcinoma",-3.09764441,1
"614",1240196,"OSC-20","aero_dig_tract","head and neck",-4.64018516,1
"615",1240197,"OV-90","urogenital_system","ovary",-3.29059446,1
"616",1240198,"OVISE","urogenital_system","ovary",-3.12124251,1
"617",1240199,"OVKATE","urogenital_system","ovary",0.77380018,1
"618",1240200,"OVMIU","urogenital_system","ovary",-3.65371833,1
"619",1240201,"PA-TU-8988T","pancreas","pancreas",-4.38016671,1
"620",1240202,"PC-3 [JPC-3]","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.17591988,1
"621",1240204,"PCI-15A","aero_dig_tract","head and neck",-4.93373809,1
"622",1240205,"PCI-38","aero_dig_tract","head and neck",-3.60647097,1
"623",1240206,"PCI-6A","aero_dig_tract","head and neck",-3.93234973,1
"624",1240207,"PE/CA-PJ15","aero_dig_tract","head and neck",-5.4092765,1
"625",1240209,"RERF-GC-1B","digestive_system","stomach",-4.26935364,1
"626",1240210,"RH-41","soft_tissue","rhabdomyosarcoma",-4.17492078,1
"627",1240212,"SISO","urogenital_system","cervix",-5.94062451,1
"628",1240215,"SKN","urogenital_system","uterus",-4.37039576,1
"629",1240216,"SNU-182","digestive_system","liver",-3.18249813,1
"630",1240217,"SNU-398","digestive_system","liver",-4.02388884,1
"631",1240218,"SU8686","pancreas","pancreas",-3.59873395,1
"632",1240219,"SUIT-2","pancreas","pancreas",-4.87184076,1
"633",1240220,"SW156","kidney","kidney",-4.03277331,1
"634",1240221,"TC-71","bone","ewings_sarcoma",-6.16594819,1
"635",1240222,"TOV-21G","urogenital_system","ovary",-5.28239397,1
"636",1240223,"TT2609-C02","thyroid","thyroid",-3.62438521,1
"637",1240226,"WM278","skin","melanoma",-4.77353727,1
"638",1247873,"H3255","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.60026801,1
"639",1287706,"451Lu","skin","melanoma",-2.8396687,1
"640",1290722,"ASH-3","thyroid","thyroid",-4.07957808,1
"641",1290724,"BICR10","aero_dig_tract","head and neck",-3.82953631,1
"642",1290730,"CAL-29","urogenital_system","Bladder",-6.01049264,1
"643",1290767,"CHSA0011","bone","chondrosarcoma",-4.24390833,1
"644",1290768,"CHSA0108","bone","chondrosarcoma",-4.23499589,1
"645",1290769,"CL-11","large_intestine","large_intestine",-3.12232845,1
"646",1290771,"CL-34","large_intestine","large_intestine",-4.34888117,1
"647",1290795,"CS1","bone","bone_other",-5.58292944,1
"648",1290797,"DAN-G","pancreas","pancreas",-3.99800598,1
"649",1290798,"EFM-192A","breast","breast",-1.74367729,1
"650",1290806,"FU97","digestive_system","stomach",-3.416726,1
"651",1290807,"G-292 Clone A141B1","bone","osteosarcoma",-2.91788764,1
"652",1290808,"H2369","lung","mesothelioma",-4.38506651,1
"653",1290809,"H2373","lung","mesothelioma",-4.98758412,1
"654",1290810,"H2461","lung","mesothelioma",-3.94002097,1
"655",1290812,"H2722","lung","mesothelioma",-3.50273209,1
"656",1290813,"H2795","lung","mesothelioma",-5.09044026,1
"657",1290814,"H2818","lung","mesothelioma",-3.62481732,1
"658",1290905,"HCC1428","breast","breast",-2.46545073,1
"659",1290906,"HCC202","breast","breast",-1.76722974,1
"660",1290907,"HCC-56","large_intestine","large_intestine",-3.48621045,1
"661",1290908,"HCC-78","lung_NSCLC","lung_NSCLC_adenocarcinoma",-5.9844474,1
"662",1290922,"HDQ-P1","breast","breast",-2.41156119,1
"663",1297439,"COR-L95","lung_SCLC","lung_small_cell_carcinoma",-1.69544324,1
"664",1298134,"HeLa","urogenital_system","cervix",-5.08021333,1
"665",1298136,"HPAC","pancreas","pancreas",-1.3363676,1
"666",1298141,"Hs766T","pancreas","pancreas",-0.90167641,1
"667",1298145,"Hs940-T","skin","melanoma",-3.87864695,1
"668",1298146,"huH-1","digestive_system","liver",-3.97759212,1
"669",1298151,"JHH-1","digestive_system","liver",-2.87113528,1
"670",1298156,"JHU-029","aero_dig_tract","head and neck",-5.87217066,1
"671",1298157,"JIMT-1","breast","breast",-2.86476724,1
"672",1298160,"K2","skin","melanoma",-3.97247445,1
"673",1298168,"KMRC-1","kidney","kidney",-4.49905567,1
"674",1298169,"KMRC-20","kidney","kidney",-3.45265964,1
"675",1298215,"KON","aero_dig_tract","head and neck",-6.48444741,1
"676",1298216,"KP-1N","pancreas","pancreas",-2.75860111,1
"677",1298218,"KP-2","pancreas","pancreas",-2.9959059,1
"678",1298219,"KP-3","pancreas","pancreas",-2.21870657,1
"679",1298222,"KYSE-50","aero_dig_tract","oesophagus",-3.56732634,1
"680",1298223,"LC-1-sq","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-2.93797021,1
"681",1298226,"LOU-NH91","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-4.65763003,1
"682",1298347,"NCI-H1435","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.341336,1
"683",1298348,"NCI-H1568","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.44616167,1
"684",1298349,"NCI-H1688","lung_SCLC","lung_small_cell_carcinoma",-2.76419019,1
"685",1298350,"NCI-H1781","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.99747535,1
"686",1298351,"NCI-H2110","lung_NSCLC","lung_NSCLC_not specified",-4.55117328,1
"687",1298352,"NCI-H2135","lung_NSCLC","lung_NSCLC_not specified",-0.28117547,1
"688",1298353,"NCI-H2172","lung_NSCLC","lung_NSCLC_not specified",0.44995583,1
"689",1298356,"NCI-H2444","lung_NSCLC","lung_NSCLC_not specified",-1.30196003,1
"690",1298357,"NUGC-4","digestive_system","stomach",-2.7873037,1
"691",1298358,"OCUM-1","digestive_system","stomach",-4.41869764,1
"692",1298359,"OE21","aero_dig_tract","oesophagus",-3.32010876,1
"693",1298362,"OSC-19","aero_dig_tract","head and neck",-4.04299194,1
"694",1298365,"OVTOKO","urogenital_system","ovary",-2.93131888,1
"695",1298475,"PANC-02-03","pancreas","pancreas",-3.91816997,1
"696",1298476,"PANC-04-03","pancreas","pancreas",-2.18910988,1
"697",1298526,"PA-TU-8902","pancreas","pancreas",-5.59666056,1
"698",1298529,"PCI-30","aero_dig_tract","head and neck",-3.96211814,1
"699",1298531,"PCI-4B","aero_dig_tract","head and neck",-5.89479102,1
"700",1298533,"PL4","pancreas","pancreas",-4.21385192,1
"701",1298534,"QGP-1","pancreas","pancreas",0.25167186,1
"702",1298537,"RERF-LC-KJ","lung_NSCLC","lung_NSCLC_adenocarcinoma",-1.26078402,1
"703",1298538,"RERF-LC-Sq1","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-0.75022472,1
"704",1298539,"RKN","urogenital_system","ovary",-5.83725356,1
"705",1299050,"SAT","aero_dig_tract","head and neck",-3.09517927,1
"706",1299052,"SCC90","aero_dig_tract","head and neck",0.41522636,1
"707",1299059,"SKN-3","aero_dig_tract","head and neck",-4.84957445,1
"708",1299061,"STS-0421","soft_tissue","soft_tissue_other",-4.18797543,1
"709",1299062,"SW1271","lung_SCLC","lung_small_cell_carcinoma",-4.22042521,1
"710",1299064,"T-T","aero_dig_tract","oesophagus",-4.5099809,1
"711",1299070,"TOV-112D","urogenital_system","ovary",-5.01870405,1
"712",1299075,"VCaP","urogenital_system","prostate",-3.01331371,1
"713",1299078,"WM1552C","skin","melanoma",-1.51336124,1
"714",1299080,"WM35","skin","melanoma",-3.8676964,1
"715",1299081,"WM793B","skin","melanoma",-5.34976645,1
"716",1303900,"HCC1500","breast","breast",-3.69554166,1
"717",1303912,"CHSA8926","bone","chondrosarcoma",-2.88050858,1
"718",1322212,"COR-L32","lung_SCLC","lung_small_cell_carcinoma",-2.25351608,1
"719",1322213,"COR-L321","lung","Lung_other",-2.95316931,1
"720",1322224,"HSC-39","digestive_system","stomach",-2.44150062,1
"721",1330941,"MDA-MB-330","breast","breast",-1.52211591,1
"722",1330964,"NCI-H1341","lung_SCLC","lung_small_cell_carcinoma",-5.66007952,1
"723",1330972,"NCI-H1876","lung_SCLC","lung_small_cell_carcinoma",-7.52841373,0
"724",1330973,"NCI-H2066","lung_SCLC","lung_small_cell_carcinoma",0.64159737,1
"725",1330993,"PWR-1E","urogenital_system","prostate",-5.77287165,1
"726",1479987,"DOV13","urogenital_system","ovary",-4.98875269,1
"727",1479988,"Hey","urogenital_system","ovary",-5.34056592,1
"728",1479995,"JHOS-2","urogenital_system","ovary",-5.41504604,1
"729",1480358,"JHOS-3","urogenital_system","ovary",-3.21940586,1
"730",1480359,"JHOS-4","urogenital_system","ovary",-3.79563573,1
"731",1480360,"OV-7","urogenital_system","ovary",-3.8073771,1
"732",1480361,"OV-17R","urogenital_system","ovary",-4.46273243,1
"733",1480362,"OV-56","urogenital_system","ovary",-4.33824168,1
"734",1480364,"OVCA420","urogenital_system","ovary",-2.71888667,1
"735",1480371,"OVK-18","urogenital_system","ovary",-4.61337012,1
"736",1480372,"PEO1","urogenital_system","ovary",-5.38671923,1
"737",1480374,"UWB1.289","urogenital_system","ovary",-4.58034587,1
"738",1503361,"FLO-1","aero_dig_tract","oesophagus",-2.29071611,1
"739",1503362,"OACp4C","aero_dig_tract","oesophagus",-2.25332918,1
"740",1503363,"OACM5-1","aero_dig_tract","oesophagus",-1.21464344,1
"741",1503364,"SK-GT-2","digestive_system","stomach",-2.76843832,1
"742",1503365,"SK-GT-4","aero_dig_tract","oesophagus",-1.26880003,1
"743",1503366,"ESO26","aero_dig_tract","oesophagus",-4.41936736,1
"744",1503367,"ESO51","aero_dig_tract","oesophagus",-1.87624975,1
"745",1503368,"KYAE-1","aero_dig_tract","oesophagus",-2.01593207,1
"746",1503369,"EMC-BAC-1","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.18909867,1
"747",1503370,"EMC-BAC-2","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.59545783,1
