"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"164","HCC202","breast",15.321,0,1
"165","HCC2108","lung",14.723,0,0
"166","HCC2218","breast",15.124,0,0
"167","HCC2279","lung",13.832,1,0
"168","HCC366","lung",13.908,1,0
"169","HCC38","breast",14.762,0,0
"170","HCC4006","lung",15.371,0,1
"171","HCC44","lung",13.889,1,0
"172","HCC56","large_intestine",14.644,0,0
"173","HCC78","lung",14.607,0,0
"174","HCC827","lung",14.28,1,0
"175","HCC95","lung",15.724,0,1
"176","HCT116","large_intestine",14.671,0,0
"177","HCT15","large_intestine",14.566,0,0
"178","HCT8","large_intestine",15.06,0,0
"179","HDQP1","breast",13.793,1,0
"180","HEC108","endometrium",14.572,0,0
"181","HEC151","endometrium",15.143,0,0
"182","HEC1A","endometrium",15,0,0
"183","HEC1B","endometrium",13.605,1,0
"184","HEC251","endometrium",14.122,1,0
"185","HEC265","endometrium",14.305,1,0
"186","HEC50B","endometrium",15.846,0,1
"187","HEC59","endometrium",14.651,0,0
"188","HEC6","endometrium",14.205,1,0
"189","HEP3B217","liver",14.12,1,0
"190","HEPG2","liver",15.199,0,0
"191","HEYA8","ovary",14.847,0,0
"192","HGC27","stomach",14.273,1,0
"193","HLF","liver",14.968,0,0
"194","HMC18","breast",14.826,0,0
"195","HMCB","skin",14.797,0,0
"196","HOS","bone",14.997,0,0
"197","HPAC","pancreas",14.676,0,0
"198","HPAFII","pancreas",14.51,0,0
"199","HS294T","skin",14.644,0,0
"200","HS578T","breast",14.878,0,0
"201","HS683","central_nervous_system",14.518,0,0
"202","HS688AT","skin",15.509,0,1
"203","HS729","soft_tissue",14.484,0,0
"204","HS746T","stomach",14.658,0,0
"205","HS766T","pancreas",15.966,0,1
"206","HS822T","bone",14.991,0,0
"207","HS839T","skin",14.377,0,0
"208","HS852T","skin",14.759,0,0
"209","HS888T","bone",13.03,1,0
"210","HS895T","skin",15.32,0,1
"211","HS934T","skin",17.804,0,1
"212","HS936T","skin",14.612,0,0
"213","HS940T","skin",16.71,0,1
"214","HS944T","skin",14.32,1,0
"215","HSC2","upper_aerodigestive_tract",14.749,0,0
"216","HSC3","upper_aerodigestive_tract",12.753,1,0
"217","HSC4","upper_aerodigestive_tract",14.786,0,0
"218","HT1080","soft_tissue",14.747,0,0
"219","HT115","large_intestine",15.925,0,1
"220","HT1197","urinary_tract",15.253,0,1
"221","HT1376","urinary_tract",14.721,0,0
"222","HT144","skin",14.742,0,0
"223","HT29","large_intestine",14.702,0,0
"224","HT55","large_intestine",14.524,0,0
"225","HUCCT1","biliary_tract",16.708,0,1
"226","HUG1N","stomach",13.924,1,0
"227","HUH1","liver",15.547,0,1
"228","HUH28","biliary_tract",14.978,0,0
"229","HUH6","liver",15.905,0,1
"230","HUPT3","pancreas",14.26,1,0
"231","HUPT4","pancreas",14.728,0,0
"232","IALM","lung",14.718,0,0
"233","IGR1","skin",16.27,0,1
"234","IGR37","skin",13.879,1,0
"235","IGR39","skin",14.74,0,0
"236","IGROV1","ovary",14.8865,0,0
"238","IM95","stomach",15.957,0,1
"239","IMR32","autonomic_ganglia",11.744,1,0
"240","IPC298","skin",15,0,0
"241","ISHIKAWAHERAKLIO02ER","endometrium",15,0,0
"242","ISTMES1","pleura",14.639,0,0
"243","J82","urinary_tract",14.666,0,0
"244","JHH1","liver",15,0,0
"245","JHH2","liver",14.769,0,0
"246","JHH4","liver",14.83,0,0
"247","JHH5","liver",14.043,1,0
"248","JHH6","liver",15.219,0,1
"249","JHOC5","ovary",14.795,0,0
"250","JHOM1","ovary",15.179,0,0
"251","JHOS2","ovary",15.287,0,1
"252","JHUEM1","endometrium",14.09,1,0
"253","JHUEM2","endometrium",13.261,1,0
"254","JHUEM3","endometrium",14.587,0,0
"255","JIMT1","breast",14.977,0,0
"256","JL1","pleura",14.959,0,0
"257","JMSU1","urinary_tract",14.567,0,0
"258","K029AX","skin",15.474,0,1
"259","KALS1","central_nervous_system",14.505,0,0
"260","KATOIII","stomach",14.752,0,0
"261","KE39","stomach",15.557,0,1
"263","KELLY","autonomic_ganglia",14.678,0,0
"264","KG1C","central_nervous_system",15,0,0
"265","KLE","endometrium",14.327,0,0
"266","KM12","large_intestine",15.534,0,1
"267","KMBC2","urinary_tract",15.256,0,1
"268","KMRC1","kidney",15.297,0,1
"269","KMRC2","kidney",14.744,0,0
