"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"397","NCIH2286","lung",15,0,0
"398","NCIH2291","lung",14.917,0,0
"399","NCIH23","lung",14.81,0,0
"400","NCIH2342","lung",15.739,0,1
"401","NCIH2405","lung",14.79,0,0
"402","NCIH2452","pleura",15.203,0,0
"403","NCIH28","pleura",17.127,0,1
"404","NCIH322","lung",15.085,0,0
"405","NCIH358","lung",14.916,0,0
"406","NCIH441","lung",14.966,0,0
"407","NCIH446","lung",15,0,0
"408","NCIH460","lung",15.1555,0,0
"410","NCIH508","large_intestine",15.212,0,0
"411","NCIH520","lung",14.811,0,0
"413","NCIH522","lung",14.405,1,0
"414","NCIH526","lung",15.847,0,1
"415","NCIH647","lung",13.952,1,0
"416","NCIH650","lung",15,0,0
"417","NCIH660","prostate",14.476,1,0
"418","NCIH661","lung",15.082,0,0
"419","NCIH69","lung",14.888,0,0
"420","NCIH716","large_intestine",14.59,1,0
"421","NCIH727","lung",15,0,0
"422","NCIH810","lung",12.916,1,0
"423","NCIH838","lung",14.758,0,0
"424","NCIH841","lung",14.48,1,0
"425","NCIH889","lung",14.885,0,0
"426","NCIN87","stomach",15,0,0
"427","NH6","autonomic_ganglia",15.186,0,0
"428","NMCG1","central_nervous_system",14.667,1,0
"429","NUGC3","stomach",15.432,0,0
"430","NUGC4","stomach",14.615,1,0
"431","OAW28","ovary",15.41,0,0
"433","OAW42","ovary",14.905,0,0
"434","OC314","ovary",15.14,0,0
"435","OE19","oesophagus",15.258,0,0
"436","OE33","oesophagus",14.973,0,0
"437","ONCODG1","ovary",15,0,0
"438","ONS76","central_nervous_system",15,0,0
"439","OSRC2","kidney",14.918,0,0
"440","OUMS23","large_intestine",15,0,0
"441","OV56","ovary",15,0,0
"442","OV7","ovary",14.616,1,0
"443","OV90","ovary",15.24,0,0
"444","OVCAR4","ovary",15,0,0
"445","OVCAR8","ovary",14.998,0,0
"446","OVISE","ovary",15.437,0,1
"447","OVK18","ovary",16.641,0,1
"448","OVSAHO","ovary",15.252,0,0
"449","OVTOKO","ovary",15,0,0
"450","PANC0203","pancreas",15,0,0
"451","PANC0327","pancreas",15.46,0,1
"452","PANC0403","pancreas",15,0,0
"453","PANC0504","pancreas",15,0,0
"454","PANC0813","pancreas",15.012,0,0
"455","PANC1005","pancreas",15.054,0,0
"456","PATU8902","pancreas",15.239,0,0
"457","PATU8988S","pancreas",14.419,1,0
"458","PATU8988T","pancreas",15.249,0,0
"459","PC14","lung",15,0,0
"460","PC3","prostate",14.109,1,0
"461","PECAPJ15","upper_aerodigestive_tract",14.643,1,0
"462","PECAPJ34CLONEC12","upper_aerodigestive_tract",14.838,0,0
"463","PECAPJ41CLONED2","upper_aerodigestive_tract",14.526,1,0
"464","PECAPJ49","upper_aerodigestive_tract",14.879,0,0
"465","PK1","pancreas",15,0,0
"466","PK45H","pancreas",15,0,0
"467","PK59","pancreas",16.533,0,1
"468","PLCPRF5","liver",15.141,0,0
"469","PSN1","pancreas",14.89,0,0
"470","QGP1","pancreas",15,0,0
"471","RCC10RGB","kidney",15.549,0,1
"472","RCM1","large_intestine",14.821,0,0
"473","RD","soft_tissue",15.123,0,0
"474","RERFLCAD1","lung",16.68,0,1
"475","RERFLCAD2","lung",15.547,0,1
"476","RERFLCAI","lung",14.959,0,0
"477","RERFLCMS","lung",15.433,0,1
"478","RH18","soft_tissue",14.575,1,0
"479","RH30","soft_tissue",14.322,1,0
"480","RH41","soft_tissue",14.331,1,0
"481","RKN","soft_tissue",15,0,0
"482","RKO","large_intestine",14.24,1,0
"483","RL952","endometrium",16.616,0,1
"484","RMGI","ovary",17.032,0,1
"485","RT112","urinary_tract",15,0,0
"486","RT4","urinary_tract",17.763,0,1
"487","RVH421","skin",15.333,0,0
"488","SAOS2","bone",14.847,0,0
"489","SBC5","lung",14.763,0,0
"490","SCABER","urinary_tract",14.77,0,0
"491","SCC25","upper_aerodigestive_tract",15,0,0
"492","SCC4","upper_aerodigestive_tract",15.281,0,0
"493","SCC9","upper_aerodigestive_tract",15.463,0,1
"494","SF126","central_nervous_system",15.357,0,0
"495","SF295","central_nervous_system",15.316,0,0
"496","SH10TC","stomach",15.025,0,0
"497","SH4","skin",13.19,1,0
"498","SHP77","lung",15.833,0,1
"499","SJSA1","bone",15.842,0,1
"500","SKBR3","breast",14.689,1,0
"501","SKCO1","large_intestine",14.856,0,0
"502","SKES1","bone",15,0,0
"503","SKHEP1","liver",14.962,0,0
"504","SKLMS1","soft_tissue",14.922,0,0
"505","SKLU1","lung",14.871,0,0
"506","SKMEL1","skin",15,0,0
"507","SKMEL2","skin",15,0,0
"508","SKMEL24","skin",14.953,0,0
"509","SKMEL28","skin",14.719,0,0
"510","SKMEL3","skin",14.797,0,0
"511","SKMEL30","skin",15,0,0
"512","SKMEL31","skin",14.979,0,0
"513","SKMEL5","skin",15.399,0,0
"514","SKMES1","lung",15,0,0
"515","SKNAS","autonomic_ganglia",15.769,0,1
"516","SKNBE2","autonomic_ganglia",14.542,1,0
"517","SKNDZ","autonomic_ganglia",14.799,0,0
"518","SKNFI","autonomic_ganglia",16.019,0,1
"519","SKNMC","bone",15.634,0,1
"520","SKNSH","autonomic_ganglia",15,0,0
"521","SKOV3","ovary",15,0,0
"522","SKUT1","soft_tissue",14.862,0,0
"523","SNGM","endometrium",14.536,1,0
"524","SNU1","stomach",14.4,1,0
"525","SNU1033","large_intestine",14.488,1,0
"526","SNU1041","upper_aerodigestive_tract",15.46,0,1
"527","SNU1066","upper_aerodigestive_tract",14.997,0,0
"528","SNU1076","upper_aerodigestive_tract",14.863,0,0
"529","SNU1077","endometrium",15,0,0
"530","SNU1079","biliary_tract",16.435,0,1
"531","SNU1105","central_nervous_system",15.961,0,1
"532","SNU119","ovary",15,0,0
