"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"428","NCIH716","large_intestine",11.188,0,1
"429","NCIH727","lung",10.462,0,1
"430","NCIH747","large_intestine",8.7131,0,0
"431","NCIH810","lung",7.7427,0,0
"432","NCIH838","lung",7.6409,0,0
"433","NCIH841","lung",7.1985,0,0
"434","NCIH889","lung",8.6565,0,0
"435","NCIN87","stomach",6.3543,1,0
"436","NH6","autonomic_ganglia",4.4942,1,0
"437","NMCG1","central_nervous_system",13.24,0,1
"438","NUGC3","stomach",6.4456,1,0
"439","NUGC4","stomach",6.2448,1,0
"440","OAW28","ovary",9.9766,0,0
"442","OAW42","ovary",9.7346,0,0
"443","OC314","ovary",5.5362,1,0
"444","OCUM1","stomach",8.1611,0,0
"445","OE19","oesophagus",12.777,0,1
"446","OE33","oesophagus",10.687,0,1
"447","ONCODG1","ovary",8.9435,0,0
"448","ONS76","central_nervous_system",7.0661,0,0
"449","OSRC2","kidney",10.495,0,1
"450","OUMS23","large_intestine",8.0196,0,0
"451","OV56","ovary",10.053,0,0
"452","OV7","ovary",8.3094,0,0
"453","OV90","ovary",10.69,0,1
"454","OVCAR4","ovary",9.221,0,0
"455","OVCAR8","ovary",10.685,0,1
"456","OVISE","ovary",10.015,0,0
"457","OVK18","ovary",4.2792,1,0
"458","OVSAHO","ovary",8.5907,0,0
"459","OVTOKO","ovary",11.589,0,1
"460","PANC0203","pancreas",11.702,0,1
"461","PANC0327","pancreas",7.9614,0,0
"462","PANC0403","pancreas",11.68,0,1
"463","PANC0504","pancreas",9.1002,0,0
"464","PANC0813","pancreas",8.9759,0,0
"465","PANC1005","pancreas",10.084,0,0
"466","PATU8902","pancreas",11.399,0,1
"467","PATU8988S","pancreas",10.531,0,1
"468","PATU8988T","pancreas",9.7766,0,0
"469","PC14","lung",8.7731,0,0
"470","PC3","prostate",12.283,0,1
"471","PECAPJ15","upper_aerodigestive_tract",6.101,1,0
"472","PECAPJ34CLONEC12","upper_aerodigestive_tract",6.5744,1,0
"473","PECAPJ41CLONED2","upper_aerodigestive_tract",8.9949,0,0
"474","PECAPJ49","upper_aerodigestive_tract",7.0085,0,0
"475","PK1","pancreas",9.8808,0,0
"476","PK45H","pancreas",12.058,0,1
"477","PK59","pancreas",8.5629,0,0
"478","PLCPRF5","liver",8.1206,0,0
"479","PSN1","pancreas",7.9233,0,0
"480","QGP1","pancreas",9.1227,0,0
"481","RCC10RGB","kidney",12.303,0,1
"482","RCM1","large_intestine",11.301,0,1
"483","RD","soft_tissue",7.3498,0,0
"484","RERFLCAD1","lung",11.56,0,1
"485","RERFLCAD2","lung",10.827,0,1
"486","RERFLCAI","lung",6.4404,1,0
"487","RERFLCMS","lung",8.7575,0,0
"488","RH18","soft_tissue",8.5875,0,0
"489","RH30","soft_tissue",7.4092,0,0
