"","Cell.line.name","Tissue","AUC","most_sensitive","least_sensitive"
"415","NCIH650","lung",12.099,1,0
"416","NCIH661","lung",14.916,0,0
"417","NCIH69","lung",13.03,1,0
"418","NCIH716","large_intestine",14.412,0,0
"419","NCIH727","lung",14.241,0,0
"420","NCIH747","large_intestine",12.509,1,0
"421","NCIH810","lung",11.93,1,0
"422","NCIH838","lung",14.956,0,1
"423","NCIH841","lung",13.998,0,0
"424","NCIH889","lung",14.608,0,0
"425","NCIN87","stomach",14.343,0,0
"426","NH6","autonomic_ganglia",14.725,0,0
"427","NMCG1","central_nervous_system",14.828,0,0
"428","NUGC3","stomach",14.513,0,0
"429","NUGC4","stomach",12.187,1,0
"430","OAW28","ovary",15.0485,0,1
"432","OAW42","ovary",12.749,1,0
"433","OC314","ovary",14.462,0,0
"434","OE19","oesophagus",15.094,0,1
"435","OE33","oesophagus",13.864,0,0
"436","ONCODG1","ovary",12.268,1,0
"437","ONS76","central_nervous_system",14.094,0,0
"438","OSRC2","kidney",14.349,0,0
"439","OUMS23","large_intestine",17.204,0,1
"440","OV56","ovary",15.234,0,1
"441","OV7","ovary",13.862,0,0
"442","OV90","ovary",15.066,0,1
"443","OVCAR4","ovary",15.868,0,1
"444","OVCAR8","ovary",15.354,0,1
"445","OVISE","ovary",14.945,0,0
"446","OVK18","ovary",12.85,1,0
"447","OVSAHO","ovary",14.684,0,0
"448","OVTOKO","ovary",14.775,0,0
"449","PANC0203","pancreas",14.884,0,0
"450","PANC0327","pancreas",14.308,0,0
"451","PANC0403","pancreas",14.744,0,0
"452","PANC0504","pancreas",14.353,0,0
"453","PANC0813","pancreas",13.75,0,0
"454","PANC1","pancreas",12.037,1,0
"455","PANC1005","pancreas",14.128,0,0
"456","PATU8902","pancreas",13.949,0,0
"457","PATU8988S","pancreas",12.563,1,0
"458","PATU8988T","pancreas",15,0,1
"459","PC14","lung",15.696,0,1
"460","PC3","prostate",15.382,0,1
"461","PECAPJ15","upper_aerodigestive_tract",13.785,0,0
"462","PECAPJ34CLONEC12","upper_aerodigestive_tract",14.248,0,0
"463","PECAPJ41CLONED2","upper_aerodigestive_tract",13.633,0,0
"464","PECAPJ49","upper_aerodigestive_tract",14.707,0,0
"465","PK1","pancreas",14.98,0,1
"466","PK45H","pancreas",14.059,0,0
"467","PK59","pancreas",13.891,0,0
"468","PLCPRF5","liver",14.601,0,0
"469","PSN1","pancreas",11.17,1,0
"470","QGP1","pancreas",13.934,0,0
"471","RCC10RGB","kidney",15.16,0,1
"472","RCM1","large_intestine",14.961,0,1
"473","RD","soft_tissue",13.174,1,0
"474","RERFLCAD1","lung",15.78,0,1
"475","RERFLCAD2","lung",14.984,0,1
"476","RERFLCAI","lung",14.066,0,0
"477","RERFLCMS","lung",14.455,0,0
"478","RH18","soft_tissue",15.818,0,1
"479","RH30","soft_tissue",14.706,0,0
"480","RH41","soft_tissue",14.451,0,0
"481","RKN","soft_tissue",14.913,0,0
"482","RKO","large_intestine",15.531,0,1
"483","RL952","endometrium",14.604,0,0
"484","RMGI","ovary",13.806,0,0
"485","RPMI7951","skin",13.567,0,0
"486","RT112","urinary_tract",14.691,0,0
"487","RT4","urinary_tract",14.4,0,0
